,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
attempted,-0.0026212325,0.06322537,-0.008448655,0.032237064,0.047951497,-0.037900195,0.0018956317,-0.01710721,-0.06360033,-0.014336844,0.01023433,0.03271889,-0.05119922,0.030706622,-0.063473806,0.023130931,-0.05765161,0.026576422,-0.0035519123,-0.027478287,-0.037110664,0.006532265,-0.032933127,-0.026681151,-0.04854824,-0.009278625,-0.037727512,-0.025841964,0.0056453114,0.014984587,0.02432663,0.007317805,0.032713205,-0.0476885,-0.04391645,0.063191354,0.03193329,-0.011979622,0.0053311726,0.05600501,0.043102052,-0.045714036,0.026246348,0.052243,0.045102853,-0.03870987,0.0062455153,-0.0042155925,-0.010899364,-0.05700384,-0.0016650532,0.02255106,-0.0079545695,0.015134571,-0.016533796,-0.01816459,-0.0028744023,0.01781367,0.032333303,0.011879932,0.01617017,0.02234359,-0.01749027,-0.034653526,-0.011217608,-0.049959015,0.05656065,0.008286057,0.044341035,-0.049954776,0.051303495,-0.022442603,-0.014826564,-0.057012565,-0.015911853,0.057600554,0.019920452,-0.057760507,-0.053120933,-0.03607566,-0.030560141,-0.009029557,-0.04436311,0.03202664,0.05141069,0.032839954,-0.056281354,-0.02218085,0.049823094,0.0030210544,-0.029849373,0.018848538,-0.060073815,-0.056300048,-0.042061616,-0.027632779,0.044718616,0.036591683,-0.0037975232,-0.021321079
saves,-0.0112135485,0.0014245561,-0.013141102,-0.005122973,0.040952664,-0.06065824,-0.02738494,0.044800147,0.008381069,-0.024252584,0.023812925,-0.005538622,0.019158266,-0.012798742,-0.06408653,-0.0031719548,0.014014333,-0.044139244,0.052732393,-0.06387998,-0.04772859,-0.02188545,0.015677143,-0.027602222,-0.040100306,-0.025472116,-0.046291463,0.009979483,-0.0015019451,0.023818264,0.008622453,0.063137986,0.019945929,0.010533258,-0.02039529,0.06422036,-0.00031095906,0.029880263,-0.013121103,0.06081886,0.027619049,0.011522219,-0.026698358,-0.016682256,0.00042473036,0.032835357,0.04026361,-0.0154708205,0.023256935,-0.012176473,0.021487776,0.03133602,-0.02067541,0.06288587,0.049307935,-0.00810821,0.036163807,-0.06261084,-0.06270987,0.035041325,0.009789913,-0.053817265,-0.01025267,0.03331577,0.015974741,-0.038749583,0.05945872,0.06291092,0.023812056,0.014011789,-0.007732054,0.0150450785,0.044677243,-0.0097696055,0.046611693,-0.00039387122,-0.020218296,-0.019832827,-0.015596651,-0.024255678,-0.02640002,0.031168832,-0.01684236,0.016928688,0.04547447,0.01347355,-0.015524209,-0.046255786,0.008848409,0.03461783,0.019021196,-0.03132171,-0.06406508,-0.044997875,0.015896574,0.025578264,0.050056078,0.061754864,0.016576203,0.030572573
spreading,-0.019047555,-0.016100807,-0.05389751,-0.010563441,0.0044787508,-0.00056662573,-0.026586931,-0.007695831,0.011960491,-0.0008631926,-0.009040875,0.015549266,-0.035047453,0.022802193,0.003370309,0.031325515,0.014267338,0.023691354,-0.015934587,-0.013087943,0.00987337,0.0093977405,0.009648088,-0.034936488,0.018927244,0.018693358,0.036132447,0.012807114,0.024499703,0.06312437,-0.04002337,0.0008486514,0.01664054,0.031970005,0.040036112,0.009753075,0.019145595,0.042556424,0.025377221,-0.030150339,-0.0096618,-0.017493444,0.0031115608,0.015670782,-0.008009059,0.012212015,-0.011869865,-0.005047462,0.017342467,0.016872589,-0.046165038,-0.03731212,-0.04983977,-0.016137578,0.008579421,0.018636521,-0.020461598,0.008084957,-0.04261794,0.0067794467,0.043577816,0.011346867,-0.030200731,0.03549923,-0.02147293,-0.058675665,-0.015123975,0.03193782,-0.0098726805,-0.005454011,0.041825626,0.04045566,-0.0063533434,-0.0399494,0.011222944,0.061496384,-0.064571604,0.0039921147,0.026060684,0.005187926,-0.004872589,-0.055646133,-0.021419205,-0.007828694,0.009996571,-0.027623793,-0.061903056,-0.03090128,0.03141129,-0.008933373,0.04155776,0.04867956,0.01480528,0.03202634,-0.0024970435,-0.026748255,-0.010219391,0.039933205,-0.0075050136,-0.010107199
cardboard,-0.010826802,-0.043221835,0.026035808,0.0007148774,-0.02649623,-0.01997168,-0.06365673,-0.02532529,-0.04212608,-0.0015015574,-0.04342786,0.037110142,-0.026090749,-0.026406491,0.029718779,0.029873472,0.017352998,-0.0025043478,-0.026749766,0.010905926,-0.020997485,-0.06495085,-0.010508674,0.014612249,0.022491742,0.011900635,0.015897539,-0.030784287,-0.0058317482,0.0043287314,-0.001824538,0.024862451,-0.02778314,-0.024484618,0.04247518,-0.02105382,0.031229379,0.0012004185,0.020734448,0.004964811,0.037744377,-0.03930794,0.011787235,-0.05615643,-0.031851258,0.053514972,0.03929331,-0.053970277,0.033080123,-0.003350934,-0.037119582,0.02956297,-0.040623527,0.05413745,0.033274733,-0.014014686,0.03395452,-0.056306064,-0.040551454,-0.021478305,-0.03862208,-0.026942842,0.041614767,-0.029417869,0.02880177,-0.04515432,-0.01840818,0.040239718,0.011009604,-0.025805412,0.0059253606,0.050963227,-0.016437557,0.025209205,-0.017172072,-0.028427644,-0.04529371,0.0056512393,-0.01667212,-0.015972009,0.051398765,-0.037253734,0.019600114,0.033334766,-0.04385705,0.041769795,-0.04522274,0.03791771,0.049596794,0.018977877,-0.023747535,0.037969768,0.026954914,-0.046759512,-0.007807812,0.059538826,0.052372545,0.012801355,-0.0014346684,-0.035431463
fits,0.032616932,-0.044837933,-0.04339119,0.05683261,0.017958269,0.029050052,-0.044385895,-0.005293509,-0.043687403,0.035357166,-0.044706214,0.0019919495,0.01710602,-0.042797763,0.01772398,0.028063215,-0.029940002,-0.03948031,0.044984672,-0.06142715,-0.010717465,-0.011586662,0.054616116,-0.017026184,-0.053572174,-0.060727455,0.03172655,0.02024058,0.039629277,-0.031728648,-0.04174009,0.05050415,0.030352307,-0.021183262,-0.017149013,0.0029756932,0.055238478,-0.004510397,0.038958132,0.04019343,-0.0190288,-0.015554796,0.06464727,-0.021888172,0.05703974,-0.023949709,0.058072638,0.023956817,0.005835949,-0.0070231725,-0.030212376,-0.014962148,0.022617258,0.032525014,0.05736303,-0.048216313,-0.03200979,-0.0225272,0.01088194,-0.022434916,-0.030789047,-0.054579984,-0.013896625,0.054287408,-0.015609538,-0.04030353,0.00589974,-0.024034433,-0.024631573,-0.026616279,-0.012865623,-0.003859324,0.057450306,-0.042395853,-0.025042776,-0.02952292,0.002810467,-0.025262421,0.0033539315,-0.040910695,0.04745181,0.02400514,-0.028687581,0.054572947,0.054661784,0.045701936,-0.04927432,0.01624354,-0.02245735,0.024344772,-0.020927291,0.027121421,-0.04012678,-0.01996,-0.027168203,0.03809711,-0.028491369,0.035793565,0.008708462,0.011665531
furiously,-0.05773148,0.021817494,-0.038079683,0.048802037,0.024227366,-0.021632025,0.03192241,0.05209089,-0.055548556,0.03424149,-0.061571516,0.028255202,0.019553935,0.02060468,-0.042819314,-0.012310916,-0.015699118,0.021738442,0.01240914,0.012389785,0.027597342,-0.055929285,0.047784273,-0.046563208,-0.030206393,-0.0055221138,-0.026203614,-0.03759338,0.005315597,0.05595258,-0.020221915,-0.03243541,-0.03901694,-0.052333124,0.036640838,0.00235567,0.0216673,-0.0017692039,0.061536204,0.06488296,-0.032751106,-0.008457802,-0.0015571506,0.017953051,0.027176525,0.06426534,0.03270309,0.005058567,0.03000051,-0.024141526,-0.05452457,-0.041489,-0.042288214,0.035294726,0.0070299134,-0.012972165,0.047948472,-0.047095016,0.031775214,-0.020178612,-0.018540135,-0.03829412,-0.0052917236,0.007315235,-0.012164067,0.025200475,0.02770517,-0.018997882,0.042933166,0.031249044,0.052939724,0.05757534,0.037149217,-0.05438408,0.06490597,0.004678807,-0.036568046,0.0012763601,-0.05795473,-0.057569675,-0.010008152,-0.04388691,-0.039204556,0.037052687,-0.026273418,0.0019993668,-0.05742762,0.024183245,-0.025864847,0.05695114,0.014481111,0.036760673,0.023010686,0.013861753,0.01838427,0.019810226,-0.023569336,0.041642956,-0.011313465,-0.0105803255
inkstand,-0.056444235,0.027597785,-0.032661278,-0.012060199,0.060304604,-0.04575592,0.007367654,0.03874215,-0.056166813,0.02410135,0.0167944,0.029013187,0.007668714,-0.063823156,0.016234385,-0.033051234,0.020598358,-0.053640638,0.036981147,0.032545142,0.024842724,-0.007727136,-0.015781865,0.032801893,-0.03391879,0.027540186,0.029587064,-0.042715844,0.041152317,-0.011964066,-0.022306994,0.007645721,-0.026985507,-0.037323773,-0.019617625,0.0018259976,-0.012662627,0.018994415,-0.016831057,0.05215428,0.030379679,-0.014454075,0.011493705,0.033111192,0.023229394,0.029191574,0.06420391,-0.03360066,0.01635157,0.003019499,-0.058386978,-0.003241571,-0.03437251,0.014558835,0.031034414,-0.047662936,-0.026531007,-0.010965306,0.022917146,0.013891086,0.051163305,0.024421433,-0.021490728,-0.027855603,-0.037305903,0.017306445,0.01612686,0.009513286,0.028967816,-0.0037574861,0.05328423,0.038323592,0.04481247,-0.03415963,-0.012301452,0.054108698,-0.051202137,-0.022991844,-0.042819317,0.019892279,0.049998444,-0.059000913,0.0032992559,0.031011688,0.06177678,0.032818057,-0.012849404,0.020031186,0.023992842,0.053288665,0.04677158,-0.0016328935,0.02452848,-0.029367883,-0.021542514,-0.002196553,0.01312738,0.06421247,0.01740123,0.025773956
ink,0.031446747,-0.02860834,-0.0021180182,0.063760005,0.012614815,-0.056474663,0.033114456,0.040448062,-0.007141595,0.021771165,0.012758571,-0.009530388,-0.060520604,0.013492898,-0.02356367,-0.01128005,-0.036172353,0.016299328,-0.005006157,0.028681118,-0.03347933,0.029359067,0.04848417,0.0007648226,0.03145137,-0.036699153,0.028305007,0.025835263,-0.028459094,-0.02686628,0.023866557,-0.032839455,0.024840727,0.028945653,0.01242436,-0.038088404,-0.010277392,0.016850924,0.009711899,0.004611654,-0.021584542,0.016818196,-0.008992161,-0.03764114,0.042742476,0.050170735,0.020930028,-0.05106742,-0.006811412,-0.011427075,-0.0022291841,-0.032270778,0.022952894,-0.0031916113,0.043653805,-0.02182118,0.052653074,-0.0032471027,0.008869908,0.0015771354,0.020616984,0.0011915504,-0.06404826,0.048233844,-0.031912677,-0.053954393,0.028059445,0.0035528373,-0.027277935,0.03311771,-0.023796428,0.024926247,-0.024682963,0.0077554295,0.040334787,0.006023326,-0.05869476,0.028618028,0.03130274,-0.00091861794,0.046884034,0.038906287,-0.041574992,-0.020049304,-0.041795913,0.039027363,-0.0395164,-0.011343495,0.052157827,0.04614595,0.049347788,-0.03309972,-0.03395362,-0.024645885,-0.044993307,0.0011850696,-0.015898285,0.056154903,0.03195952,-0.044777527
trickling,-0.040710285,-0.024273966,-0.03201976,0.041513067,0.04274986,-0.034417927,0.0033756068,-0.009737863,-0.0523401,0.055478666,0.009150337,-0.017762626,0.022492742,0.02538577,0.022605428,-0.023914065,0.011439908,-0.042842373,-0.0053147543,-0.0123194335,-0.06494186,-0.011260994,0.04106538,-0.022156022,-0.007298463,-0.055874906,-0.010095562,-0.024927648,-0.006323633,-0.017323907,-0.030461555,-0.0012387487,-0.05379261,-0.0056345197,0.021594312,0.010294445,0.032683615,0.02463831,0.009942046,0.0030371777,-0.008864372,-0.06471216,-0.032694343,0.03345859,-0.019676978,0.011844226,0.03873448,0.03155274,-0.031242944,-0.038516346,-0.023279995,0.007024022,-0.035740457,0.016933924,-0.01713836,0.025354492,0.047816582,0.009642182,0.018219283,0.025144327,-0.02823747,-0.051884037,-0.045307837,-0.0049731866,0.00650337,-0.04338188,0.06158548,0.026119351,0.028320817,-0.014368505,-0.027176313,-0.029521134,-0.0022676724,-0.039933413,0.047992174,-0.006527865,-0.05093972,-0.02052456,0.03800653,-0.051286537,0.044973157,0.004561984,0.0031723646,0.00055851205,-0.032742985,0.06145952,0.031069767,-0.020650338,0.0513319,0.039951954,-0.008656663,0.058643773,-0.0064473776,-0.058072627,-0.015836671,0.023054328,-0.020311998,-0.023260191,-0.037897892,-0.03730558
twentieth,-0.062409505,-0.026191704,-0.030911598,0.021557389,-0.015140371,-0.015744753,0.016360985,0.0052335104,0.030456454,0.059140455,-0.048216052,0.034406673,-0.04312839,-0.046578392,0.007846702,0.0117366165,-0.022058418,0.006824311,-0.0063853613,-0.012444574,0.012797875,-0.0015131142,-0.020981599,-0.044763245,-0.053681433,0.026349809,0.059584606,0.0042430363,-0.012417125,0.040816225,-0.027952738,0.022484923,-0.0005654101,-0.020095902,-0.024516655,0.056813747,0.028097566,0.0015117787,0.017506454,-0.013725726,-0.050764173,0.028726134,0.014798978,0.03610634,0.007510001,0.047956042,0.021650119,-0.014863602,-0.027500544,-0.0415547,-0.008115063,-0.06315876,-0.03260598,-0.015768306,0.012681212,-0.031196758,-0.030086117,0.009134594,-0.058126796,0.018303784,0.06364756,-0.011196122,-0.05050514,0.033764478,-0.0021626728,0.028091766,0.0013842564,-0.021534907,0.040612336,-0.022278454,-0.01149117,0.053146724,-0.031949744,-0.0010061702,0.037246946,0.055124976,0.021541301,-0.016544566,0.029007314,-0.013836508,-0.014451668,-0.049378976,0.010542067,0.011177555,0.038059838,0.052607443,-0.039783303,-0.057208635,0.037185512,0.059545532,0.031939432,0.053023435,-0.057459995,0.0063766977,0.0021709234,0.018770449,-0.0265381,0.013829347,-0.0034073447,0.01810096
purple,-0.039903842,-0.027371306,0.016435085,-0.0051883543,0.009626572,-0.03440338,-0.018790849,0.0027911954,0.028970774,-0.004835448,-0.051711947,0.03600994,-0.047254376,0.009348283,0.028802335,0.021942642,0.02638597,-0.06001187,0.027869135,-0.051048506,-0.060885135,0.026805513,0.017943885,-0.041065227,-0.025504677,0.032725744,-0.042449363,-0.035887506,-0.004758771,-0.010298064,-0.036366973,0.06058068,0.0055902847,-0.023407992,0.061150335,0.0058471384,0.009171221,0.016765203,-0.014819887,0.02045117,-0.02475758,-0.020898482,-0.022178138,-0.00655046,0.050388336,-0.02777665,0.05283087,0.013175439,0.044549096,-0.017516555,0.022417255,0.010916375,0.0145603325,-0.008706028,0.036510732,0.018334676,-0.0129162,-0.04484138,-0.019111583,0.06452653,-0.03307066,-0.05133867,0.0304242,0.017837645,-0.059475042,0.0122363875,0.02281382,3.8282014e-06,-0.004477837,-0.048620626,-0.021736113,0.044228226,0.02679855,0.03221842,0.045530155,0.028695703,-0.062460907,-0.0646511,-0.058631133,0.007996926,-0.022450216,-0.0065363487,-0.051337916,0.014274173,-0.012753105,0.04037643,-0.016158964,-0.009844299,0.043914277,0.027516779,0.027245162,0.019750042,-0.028367847,0.008305896,-0.05877953,0.06318498,0.029077932,0.018588645,0.028360296,-0.04453319
flying,-0.011333013,-0.006209374,-0.022518728,0.04305856,0.020673834,-0.03182233,-0.0608642,0.058458418,-0.038298853,0.06437259,0.021643791,-0.008726104,-0.046105936,-0.027987884,-0.039530568,0.0040638307,-0.016747361,-0.050943773,0.048035387,0.033234213,-0.026433561,0.010181124,0.012536027,-0.0063870857,-0.038726352,-0.033365615,0.05716563,-0.029028878,-0.016158598,0.06298359,-0.04620506,0.026277497,-0.005225508,-0.027940452,0.04577344,-0.032821245,0.05105563,0.033907436,0.008656576,0.034837123,0.008813616,-0.0629893,0.04363715,-0.041371245,0.061715357,-0.010708177,-0.0131694265,-0.024060598,-0.005840867,-0.038012393,0.016599908,-0.04638283,0.018705735,-0.007371044,-0.024309631,-0.044952188,0.057158504,0.0310449,-0.01969602,0.045846786,-0.020712808,-0.012525312,0.022504166,-0.009420702,-0.009786507,0.0148678785,0.03628315,-0.0022075933,-0.009004626,-0.062592626,-0.0013053247,-0.0086059505,0.031147562,-0.03140609,0.060999572,0.062805265,-0.018298855,-0.04342441,0.027824704,-0.05437182,-0.0059253024,-0.058521327,-0.029317532,0.054258615,0.02453978,-0.0035651182,0.007444864,-0.04852667,0.050585713,0.047960903,-0.018511374,-0.029088732,-0.054525424,-0.055981472,0.01780483,0.01457211,0.0011087765,0.048394084,0.027135393,-0.027115248
brushing,-0.008070115,-0.050972484,-0.06478589,0.0018972266,0.033427086,-0.044261385,0.030772308,0.03742746,0.006091226,0.0079904795,0.0068406295,-0.024028659,-0.048827995,0.023510959,-0.03379801,0.019152135,0.005740729,-0.0036627655,-0.012480473,0.0070162774,-0.011210109,-0.005630916,0.013348092,-0.009731948,0.028543165,-0.020012928,0.013785131,-0.005721205,-0.0025967704,-0.019672273,-0.03478385,0.028941913,-0.058309488,0.025323687,-0.00712163,0.03764276,-0.013622918,0.004856171,0.038795903,0.03794806,-0.008114678,0.007128775,0.016587656,0.008679869,0.060911767,0.04167665,0.00016923877,-0.062240638,0.044660386,-0.0050681187,-0.05778229,0.0102156885,-0.00015773578,-0.0041776863,0.06352884,0.031626437,-0.012761829,0.0061590658,-0.037036266,0.00049241167,-0.03301114,-0.04992781,0.018285135,0.02276306,-0.046251573,-0.008495628,0.06311226,0.045453534,-0.016902242,-0.0111253755,0.038862284,-0.014136486,-0.007359064,0.010558717,0.004856837,0.054692987,-0.045808166,0.00836095,-0.060892906,0.029959628,-0.02355351,0.011277894,-0.0017021897,0.008199514,3.388012e-05,-0.01953137,-0.05754845,-0.017160922,0.039825357,-0.03132715,0.052105304,0.03916631,-0.035773873,-0.0044928407,0.014643595,0.017997669,-0.0026751512,0.046206787,-0.009696646,0.019664545
fluttered,0.0012248468,0.012648849,-0.05350463,0.021986086,0.030067727,-0.062670745,-0.012005243,-0.008919165,0.0024492133,0.0027806428,-0.004570199,0.007361478,0.03788203,0.005109528,-0.020823346,-0.05019012,0.024729168,0.013115678,-0.027520183,-0.045779105,0.010659699,-0.03681107,0.037582442,-0.039797377,-0.04144083,-0.06281719,0.031001668,-0.05099381,-0.015064091,0.023007583,-0.046214927,-0.015028429,0.0017110116,-0.0056835795,0.029193375,0.028815016,-0.02293678,0.056933768,0.03014533,0.020204127,0.020524435,0.027999317,0.060471524,-0.00060186884,0.04745157,-0.01949213,-0.013040444,0.011509843,0.00025862595,0.040862054,0.005683543,-0.052514132,-0.02936224,0.060086794,0.06410639,0.009712286,-0.028514668,0.012659699,0.0060656704,0.009301979,-0.02136411,0.020872362,0.01465161,0.06433633,-0.031326205,-0.016016874,-0.014254908,0.0046947426,0.061473034,-0.025517587,-0.013585264,-0.011774367,-0.02519691,-0.0063794334,-0.02795324,-0.03552587,-0.03948393,-0.000422067,-0.05106587,-0.0024160102,0.04298817,-0.058125254,0.020306882,0.0008916082,0.015106474,0.026828326,0.026128372,-0.045252565,0.02764847,0.016900148,-0.024028365,0.06167427,0.012024639,0.013378397,-0.018490206,0.05702088,0.017996438,0.019000942,0.051036987,-0.014992211
wake,-0.04393807,-5.3990167e-05,-0.017296653,0.0013969322,0.037962597,0.028747216,-0.00078715105,-0.02544523,-0.041498523,-0.0047392067,-0.061823923,-0.026354158,0.031442862,0.023435412,0.0065442557,0.03152605,-0.03171923,0.005794482,0.051969882,-0.032069426,-0.031577453,-0.04503318,-0.0066581266,0.02446392,-0.00031944062,-0.029769542,0.026960017,0.0059231985,0.044375114,-0.0034339225,-0.011976056,0.05575479,-0.008293648,-0.01473196,0.0066603776,0.032157563,-0.0101513155,-0.007185006,0.028306693,0.052610915,0.02743302,-0.0102513945,0.042900704,0.01994143,-0.022751762,0.019905927,-0.021833275,-0.03903615,-0.000875795,-0.029802395,-0.021586865,0.01507179,-0.010817495,0.051542643,0.058635924,0.018932534,0.0012806491,0.02535357,0.031399872,0.019007275,0.0037638424,-0.006203358,-0.033301603,-0.016642038,-0.055752344,0.02434076,-0.03155646,0.031025784,-0.018012587,-0.029354107,0.036356844,0.056988142,-0.0056523355,-0.060911812,0.052652825,0.008629715,-0.034668416,-0.019384582,-0.03510822,0.0060509485,0.03628904,0.0023660706,-0.0041565187,0.027558794,0.0071985675,0.00735102,-0.060101137,-0.008052183,-0.016554106,-0.027634282,0.06364839,0.010282565,-0.054937426,-0.028685987,-0.027901433,0.055599343,0.053891856,0.019848082,0.030534893,-0.060926225
kissed,-0.01869558,0.0066425973,0.0107949,-0.027189014,-0.004579696,-0.015218808,-0.022520687,-0.0027947328,0.019340323,0.059177957,-0.021051493,0.013702774,0.015203049,-0.048846643,-0.023993805,0.015100469,0.0034947859,-0.042906217,-0.031912163,0.0205466,-0.025979739,-0.03783398,0.020409133,-0.04921058,-0.048861556,0.029941127,-0.022961106,-0.044428468,0.03798031,0.042132027,-0.04218267,0.009101998,0.020755298,-0.031705003,-0.006265365,0.053041305,-0.030896986,-0.010069384,0.035714176,-0.032682125,-0.004528148,0.020457806,0.0029343592,0.016183093,0.053181365,-0.0072489763,0.047618695,-0.05043012,0.030124009,-0.05378544,-0.027217407,0.029968278,-0.05321199,-0.011209877,-0.008600657,0.00091411266,0.033861127,-0.055873472,-0.042987254,0.01783112,0.021161411,-0.033903576,-0.052956507,-0.014248067,-0.009210071,0.012245311,-0.019875564,0.034563582,-0.03243578,-0.018863823,0.012103981,0.058955368,-0.0251999,0.016815102,0.019159619,0.0016875793,0.0006803046,0.021776197,-0.023106433,-0.024327284,0.015951473,0.03301084,0.020477803,0.0050485805,0.051292617,-0.03093832,-0.018805461,-0.009477936,-0.027879272,0.059320655,0.062048905,0.06073764,-0.018305792,-0.019904176,-0.00885254,0.017512195,0.009638608,0.051081266,-0.033035167,0.012226972
setting,-0.041716784,-0.013176768,-0.0022913716,0.0187187,0.035895843,0.013454165,-0.0045337607,0.025164898,-0.04663106,0.030240063,-0.0067637195,0.06051118,-0.0013762065,-0.036335874,-0.0051383986,0.0030788032,-0.0031568918,-0.030702919,0.01726411,-0.013729246,0.018809026,0.021645803,-0.025968045,-0.011437373,-0.039016217,-0.06194191,0.026766801,-0.055343676,-0.012935917,0.017250916,-0.041294813,-0.022298904,0.0060119117,-0.046998523,0.06269111,0.0111088585,-0.021736536,-0.024019424,-0.032694113,-0.008043364,-0.053261645,0.015668971,-0.0275788,-0.028885523,0.061689317,0.032023687,0.062089007,-0.029695384,0.0512037,-0.041637532,0.03296677,-0.03963643,-0.023808474,0.032255534,-0.0011082531,0.0033884628,0.033100344,-0.017763555,-0.027124342,-0.0013524806,0.04308782,-0.06337322,-0.03856628,-0.019211404,-0.039985463,0.024768006,0.0086341165,0.06010549,0.041048367,-0.012414575,0.03404662,-0.033167094,0.062270235,0.0008531846,0.06184386,0.04260427,0.017109184,-0.02733419,0.014976762,0.021813981,0.010026623,-0.021334613,0.0021779141,-0.028007986,0.04309677,0.008255657,-0.045748077,0.030988298,0.009393599,-0.014998774,-0.010184244,0.013695822,-0.018955395,-0.053027675,0.011412639,0.030077482,-0.017563561,-0.029786143,0.062342633,0.029532902
dreaming,-0.049771085,-0.01844426,-0.04483532,-0.0016042485,-0.02942561,-0.021300994,0.032192357,-0.005809819,-0.036109768,0.04177837,-0.04561927,-0.0096277725,-0.03788458,-0.041047733,-0.008419333,-0.028183766,-0.0044231084,-0.0072106635,0.039851367,0.005782384,0.00234333,-0.0071000457,0.056535356,-0.0448742,-0.04321606,-0.030645717,-0.020912575,-0.014980479,0.00946292,0.00025666272,0.0125364,-0.0105197495,-0.059280764,-0.015770156,0.055985235,0.019073943,0.032536335,0.05810053,-0.015747514,0.004431138,0.0052784253,-0.039003104,0.04766167,0.021037936,-0.032728344,-0.023293944,-0.019081047,0.009565189,0.05622191,-0.056816183,0.010320322,0.027807334,0.0023231949,0.021446573,0.016721647,-0.059255674,0.0032677182,0.021868749,-0.028696751,-0.01561196,0.008380376,-0.056973357,-0.005513135,0.02503268,-0.05740864,-0.016397692,-0.005263901,0.020527378,-0.023357267,-0.053238,0.02812285,0.0026840298,0.027087286,0.021068638,-0.029969867,-0.030018404,0.028158572,0.020086154,-0.04817566,-0.03694373,0.019659063,0.032587174,-0.051932793,0.013990721,-0.050455637,-0.0083567,0.0032812704,-0.060518946,-0.0035629328,0.050435286,0.04882687,-0.000611159,-0.052330583,0.016277853,-0.055476256,-0.025019147,0.05974963,0.04083552,0.050148357,0.03188725
dreamed,0.021931928,0.002504172,-0.008190436,0.04778223,0.04623988,-0.040579952,0.010636436,0.032837775,-0.0110253,0.058474075,0.017275209,0.028033432,-0.034609247,0.014476215,0.021597294,-0.017658079,-0.019977422,-0.024302933,0.034844942,-0.035629254,-0.029360378,0.028013429,-0.010558818,-0.05692535,-0.017067598,-0.021422846,0.01607549,-0.054892432,0.05663644,0.045690697,-0.017940328,-0.010987068,0.015787827,0.024502536,-0.012016958,0.03546837,0.029346958,0.0492117,-0.0029132336,-0.005926706,-0.0074978215,-0.031058865,0.04943001,0.021277511,-0.032575965,0.03857624,0.031345487,0.00448842,-0.011165333,-0.054991756,-0.054896828,-0.056364488,-0.033729155,0.032383483,0.014893917,-0.016815195,0.059389148,-0.013913423,0.018581485,-0.01693856,0.062780514,-0.045771316,-0.02364048,0.008073362,0.0027334222,-0.0032416468,0.039748155,-0.007790964,0.016813671,-0.0090224175,-0.028449578,0.021446383,0.044821143,0.029984027,0.037533984,0.014045013,-0.06396307,-0.021992953,-0.036072515,0.0062080966,0.052013528,0.03049581,0.011923363,0.023226772,-0.018354725,0.012431698,-0.034380108,-0.024841655,0.02855272,-0.028786022,0.013324101,-0.004976536,-0.049759183,-0.033889018,0.027283488,-0.020085018,0.02251518,0.006282388,0.009401854,0.02449521
clasped,0.009760809,-0.013323353,-0.024643514,-0.004830141,0.015532879,-0.044491407,-0.04229012,-0.017854936,0.021687165,-0.010917505,0.002440716,-0.014144221,-0.060878746,-0.03679921,-0.017738763,-0.046092883,-0.038967337,-0.050678555,0.058105685,-0.029541457,0.029862452,-0.05192412,-0.025119143,-0.048210617,-0.05788188,0.0057043345,0.020537296,-0.052922554,0.010539515,-0.03098908,-0.053939927,-0.0103847105,-0.027490206,-0.05371617,-0.015799638,-0.033357225,0.003926031,-0.006733446,0.010210168,0.03788673,-0.031852726,-0.032490484,0.0019102218,0.0052684145,0.035653703,0.058740664,-0.028882546,-0.059812836,-0.030654378,-0.019326221,-0.03483023,-0.032334134,-0.0044880323,0.036453735,0.04323459,-0.0533588,0.026893526,0.015222293,0.017892694,0.0268508,-0.020234743,-0.033925995,-0.0072372565,-0.024523877,0.032388248,-0.03412792,0.02772918,0.005226694,0.0034109775,-0.02019777,0.038954604,0.0049130786,0.055898562,0.031509478,-0.0075886436,-0.009844808,0.025413303,-0.054238234,-0.04322207,-0.046387356,-0.012833238,-0.031114738,-0.008254401,-0.00046674232,-0.0016745047,0.01962956,0.026878802,-0.004550049,-0.009369795,-0.008138842,0.025319342,0.051024854,-0.020953372,-0.016796414,0.009435192,-0.0070546884,0.019233676,-0.03048237,-0.037083007,-0.05991106
